,course_title,course_URL,course_organization,course_Certificate_type,course_rating,course_difficulty,course_students_enrolled,course_icon,image_name
244,Contabilidad para no contadores,https://www.coursera.org/learn/contabilidad,Universidad Nacional Autónoma de México,COURSE,4.7,Beginner,290k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/9d/f58b8090c911e693f339e3067781e2/contabilidad_version2.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Contabilidad para no contadores by Universidad Nacional Autónoma de México
245,Branding: The Creative Journey,https://www.coursera.org/specializations/branding-the-creative-journey,IE Business School,SPECIALIZATION,4.6,Beginner,40k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/d3/3d8aa0d5db11e8aa6a85bafcd51f5f/thumbnail-spec.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Branding: The Creative Journey by IE Business School
246,Animal Behaviour and Welfare,https://www.coursera.org/learn/animal-welfare,The University of Edinburgh,COURSE,4.8,Mixed,89k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/e0/b9a9af76525b66801e0e89826b8414/ABW-Dog.jpg.jpeg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Animal Behaviour and Welfare by The University of Edinburgh
247,Moral Foundations of Politics,https://www.coursera.org/learn/moral-politics,Yale University,COURSE,4.9,Mixed,130k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/21/399e60c6c511e68773756acffc1013/Logo_Moral-Foundations-of-Politics.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Moral Foundations of Politics by Yale University
248,Project Execution,https://www.coursera.org/learn/project-execution,"University of California, Irvine",COURSE,4.3,Beginner,None,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/94/1d3d50e74611e6bab1915a59bf17a2/projectimplement1logo.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,"Project Execution by University of California, Irvine"
249,Positive Psychiatry and Mental Health,https://www.coursera.org/learn/positive-psychiatry,The University of Sydney,COURSE,4.8,Mixed,120k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/0f/4b0a004b1211e7aa5d7f0b94d133cc/PPSY-logo.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Positive Psychiatry and Mental Health by The University of Sydney
250,Introduction to Healthcare,https://www.coursera.org/learn/intro-to-healthcare,Stanford University,COURSE,4.6,Beginner,4.3k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/c5/bf63e989314cf4b6f118ee7aee210c/ITHCourseImage_square.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Introduction to Healthcare by Stanford University
251,Autism Spectrum Disorder,https://www.coursera.org/learn/autism-spectrum-disorder,"University of California, Davis",COURSE,4.7,Mixed,71k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/2f/79132093d111e5aba4ff460b73984c/ADL1002_CourseImage.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,"Autism Spectrum Disorder by University of California, Davis"
252,Responsive Website Development and Design,https://www.coursera.org/specializations/website-development,"Goldsmiths, University of London",SPECIALIZATION,4.5,Beginner,210k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d2j5ihb19pt1hq.cloudfront.net/sdp_page/s12n_logos/London_ResponsiveWebsite_Getty482541309.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,"Responsive Website Development and Design by Goldsmiths, University of London, University of London"
253,Foundations of Management,https://www.coursera.org/specializations/foundations-management,IESE Business School,SPECIALIZATION,4.8,Beginner,99k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/5c/8ee720e4b911e59782b10dabc4613a/iese_thumbnail.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Foundations of Management by IESE Business School
254,Financial Engineering and Risk Management Part I,https://www.coursera.org/learn/financial-engineering-1,Columbia University,COURSE,4.6,Mixed,350k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/spark-public/flex-fe1/stocksii.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Financial Engineering and Risk Management Part I by Columbia University
255,Site Reliability Engineering: Measuring and Managing Reliability,https://www.coursera.org/learn/site-reliability-engineering-slos,Google Cloud,COURSE,4.5,Advanced,23k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/ed/f1c9d0e14111e889ece59127e0537b/Coursera-SRE-course-logo.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Site Reliability Engineering: Measuring and Managing Reliability by Google Cloud
256,Inspired Leadership,https://www.coursera.org/specializations/inspired-leadership,Case Western Reserve University,SPECIALIZATION,4.7,Intermediate,120k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/90/daf380cc2611e5ae4ba955680f1fcd/shutterstock_87219583.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Inspired Leadership by Case Western Reserve University
257,Introduction to Financial Accounting,https://www.coursera.org/learn/wharton-accounting,University of Pennsylvania,COURSE,4.7,Mixed,220k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/b5/edc5c0e99011e6920bd9039f8ce9e5/Accounting_Coursera_Course_Thumb.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Introduction to Financial Accounting by University of Pennsylvania
258,Data Science Methodology,https://www.coursera.org/learn/data-science-methodology,IBM,COURSE,4.6,Beginner,120k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/fd/47b69010c411e8a5bdf508210039a8/data_science_mthodology.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Data Science Methodology by IBM
259,Soporte de Tecnologías de la Información de Google,https://www.coursera.org/professional-certificates/soporte-de-tecnologias-de-informacion-google,Crece con Google,PROFESSIONAL CERTIFICATE,4.9,Beginner,32k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/d2/3db58969594aba93dc449ff30b907b/Search-Thumbnail-_1_.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Soporte de Tecnologías de la Información de Google by Crece con Google
260,How to Manage a Remote Team,https://www.coursera.org/learn/remote-team-management,GitLab,COURSE,None,Intermediate,2.7k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/8c/9b7cd7de7c4eb7870c152735f64df8/gitlab-logo-gray-stacked-rgb-1200x1200.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,How to Manage a Remote Team by GitLab
261,Learning to Teach Online,https://www.coursera.org/learn/teach-online,UNSW Sydney (The University of New South Wales),COURSE,4.7,Beginner,110k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/23/0ef590c44411e3aad2734e308cbf7c/Unknown-1.jpeg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Learning to Teach Online by UNSW Sydney (The University of New South Wales)
262,Introduction to Systematic Review and Meta-Analysis,https://www.coursera.org/learn/systematic-review,Johns Hopkins University,COURSE,4.8,Mixed,81k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/49/47df90855c11e4acf3499591eca560/systematicreview.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Introduction to Systematic Review and Meta-Analysis by Johns Hopkins University
263,Introduction to Cyber Security,https://www.coursera.org/specializations/intro-cyber-security,New York University,SPECIALIZATION,4.7,Beginner,40k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/e5/5b94f0bb5811e78eb4ffb2bb669fdb/Introduction-to-Cyber-Security.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Introduction to Cyber Security by New York University
264,Marketing in a Digital World,https://www.coursera.org/learn/marketing-digital,University of Illinois at Urbana-Champaign,COURSE,4.7,Beginner,410k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/a0/b5db1d2f3a4cd4bcb741b72c577270/Gies-Square-Logo-from-MarCom.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Marketing in a Digital World by University of Illinois at Urbana-Champaign
265,IT Security: Defense against the digital dark arts,https://www.coursera.org/learn/it-security,Google,COURSE,4.8,Beginner,110k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/af/d5ed10f26911e7a930e510b0715979/Course-Logo-6---NEW.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,IT Security: Defense against the digital dark arts by Google
266,Marketing Strategy,https://www.coursera.org/specializations/marketing-strategy,IE Business School,SPECIALIZATION,4.4,Beginner,86k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/28/2aba40f67a11e59154758511c55a0a/photo-1434626881859-194d67b2b86f.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Marketing Strategy by IE Business School
267,Business Metrics for Data-Driven Companies,https://www.coursera.org/learn/analytics-business-metrics,Duke University,COURSE,4.6,Mixed,200k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/81/d0d2a03d5c11e5949cf1f925f5447f/logo.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Business Metrics for Data-Driven Companies by Duke University
268,Learn English: Advanced Grammar and Punctuation,https://www.coursera.org/specializations/advanced-grammar-punctuation,"University of California, Irvine",SPECIALIZATION,4.8,Advanced,81k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/ee/57fb00659311e6bf3629182543e660/grammar-2.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,"Learn English: Advanced Grammar and Punctuation by University of California, Irvine"
269,Étudier en France: French Intermediate course B1-B2,https://www.coursera.org/learn/etudier-en-france,École Polytechnique,COURSE,4.8,Intermediate,250k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/50/305a607e6d11e6accaa30f6551cf48/logo-MOOC-FLE-V4.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Étudier en France: French Intermediate course B1-B2 by École Polytechnique
270,An Introduction to Consumer Neuroscience & Neuromarketing,https://www.coursera.org/learn/neuromarketing,Copenhagen Business School,COURSE,4.7,Beginner,86k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/6e/f6800d9aa59cab44a6b239a6d8c62e/banner1__1280x720px.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,An Introduction to Consumer Neuroscience & Neuromarketing by Copenhagen Business School
271,Wind Energy,https://www.coursera.org/learn/wind-energy,Technical University of Denmark (DTU),COURSE,4.7,Mixed,97k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/3c/557390204a11e5a27e85d1eb9a6dc8/GreenMountainWindFarm_Fluvanna_2004.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Wind Energy by Technical University of Denmark (DTU)
272,Introduction to Philosophy,https://www.coursera.org/learn/philosophy,The University of Edinburgh,COURSE,4.7,Mixed,440k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/04/d57b80c12111e694fd8bca8aebde40/school-of-athens-raphael-1080x1080.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Introduction to Philosophy by The University of Edinburgh
273,Cursos en línea: modelo para armar,https://www.coursera.org/learn/enlinea,Universidad Nacional Autónoma de México,COURSE,4.8,Beginner,4.9k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/ac/f29224824a4b089c2896ba19eacab0/3716d0f0-3754-4a52-9579-b97e35e3b401.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Cursos en línea: modelo para armar by Universidad Nacional Autónoma de México
274,Principles of Sustainable Finance,https://www.coursera.org/learn/sustainable-finance,Erasmus University Rotterdam,COURSE,4.7,Intermediate,5.3k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/f9/a73ac385d54d5db7084b20930da3dd/Coursera_Image-2fin.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Principles of Sustainable Finance by Erasmus University Rotterdam
275,Wine Tasting: Sensory Techniques for Wine Analysis,https://www.coursera.org/learn/wine,"University of California, Davis",COURSE,4.7,Beginner,41k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/09/43e330b0fc11e6bfdd8f14bbf300b4/wine-tasting-thumbnail-2.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,"Wine Tasting: Sensory Techniques for Wine Analysis by University of California, Davis"
276,Memoir and Personal Essay: Write About Yourself,https://www.coursera.org/specializations/memoir-personal-essay,Wesleyan University,SPECIALIZATION,4.3,Beginner,20k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/45/222f90d3c011e89b543bc0c229c028/art-book-book-series-1281148.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Memoir and Personal Essay: Write About Yourself by Wesleyan University
277,Health Informatics,https://www.coursera.org/specializations/health-informatics,Johns Hopkins University,SPECIALIZATION,4.5,Beginner,18k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/53/25dc40046c11e993ec7f18ecf4e1dc/dhsi_clinical_informatics_logo-06.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Health Informatics by Johns Hopkins University
278,Vital Signs: Understanding What the Body Is Telling Us,https://www.coursera.org/learn/vital-signs,University of Pennsylvania,COURSE,4.8,Mixed,220k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/55/8d2e309e6811e3bf47177a6a987fca/Vital-Signs-1.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Vital Signs: Understanding What the Body Is Telling Us by University of Pennsylvania
279,U.S. Federal Taxation,https://www.coursera.org/specializations/united-states-federal-taxation,University of Illinois at Urbana-Champaign,SPECIALIZATION,4.8,Intermediate,16k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/b0/f22319b8594ea6be5df3523072968a/Gies-Square-Logo-from-MarCom.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,U.S. Federal Taxation by University of Illinois at Urbana-Champaign
280,Finance for Non-Finance Professionals,https://www.coursera.org/learn/finance-for-non-finance,Rice University,COURSE,4.8,Beginner,88k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/1c/8671a0649011e6b07af9b2acb13442/Finance4NonFinanceSquare.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Finance for Non-Finance Professionals by Rice University
281,Medical Cannabis: The Health Effects of THC and CBD,https://www.coursera.org/specializations/health-effects-cannabis-thc-cbd,University of Colorado Boulder,SPECIALIZATION,4.8,Beginner,8.9k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/23/181af6fe6a4fa1a33e17fb6f3feec8/Coursera.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Medical Cannabis: The Health Effects of THC and CBD by University of Colorado Boulder
282,Communication Strategies for a Virtual Age,https://www.coursera.org/learn/communication-strategies-virtual-age,University of Toronto,COURSE,4.8,Beginner,91k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/7b/7e63f07ef811e89e12afdbb67ea21e/CourseraLogo.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Communication Strategies for a Virtual Age by University of Toronto
283,Introduction to Sustainability,https://www.coursera.org/learn/sustainability,University of Illinois at Urbana-Champaign,COURSE,4.8,Mixed,95k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera/topics/sustain/large-icon.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,Introduction to Sustainability by University of Illinois at Urbana-Champaign
284,Программирование на Python,https://www.coursera.org/specializations/programming-in-python,Mail.Ru Group,SPECIALIZATION,4.5,Intermediate,59k,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/ec/7b30f058ed11e8be51b7c2c7cc7e22/3-_1_.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF,"Программирование на Python by Mail.Ru Group, Moscow Institute of Physics and Technology, ФРОО"
